userId,campaignId,label,semanticScore,categoryScore,locationScore,urgencyScore,monetary,goods,volunteer
69cbcea3f28fd95e5bf527b1,69ca35b2ede0bca4dfb87639,0,0.334240255,0,0.835293452,0.032258065,0,1,0
69cbcea3f28fd95e5bf527b1,69ca35b2ede0bca4dfb87639,0,0.326267876,0,0.58854075,0.013888889,0,1,0
69cbcea3f28fd95e5bf527b1,69ca35b2ede0bca4dfb87639,0,0.318876878,0,0.58854075,0.02173913,1,0,0
69cbcea6f28fd95e5bf527bb,69ca35b2ede0bca4dfb87639,5,0.468518015,1,1,0.005434783,0,1,0
69cbcea9f28fd95e5bf527c4,69ca35b2ede0bca4dfb87639,5,0.430985138,0,1,0.009615385,0,0,1
69cbceacf28fd95e5bf527cf,69ca35b2ede0bca4dfb87639,5,0.334240255,0,0.835293452,0.032258065,0,1,0
69cbceaef28fd95e5bf527da,69ca35b2ede0bca4dfb87639,2,0.317777142,0,0.228752898,0.024390244,0,0,1
69cbcf03f28fd95e5bf52903,69ca35b2ede0bca4dfb87639,0,0.286496491,0,0.755877735,0.010869565,0,0,1
69cbce94f28fd95e5bf5277f,69ca35b4ede0bca4dfb8763e,0,0.289587426,0,0.755877735,0.012987013,1,0,0
69cbce97f28fd95e5bf52789,69ca35b4ede0bca4dfb8763e,0,0.2652757,0,0.529885108,0.02173913,1,0,0
69cbce9af28fd95e5bf52793,69ca35b4ede0bca4dfb8763e,0,0.259824815,0,0.529885108,0.007246377,0,0,1
69cbce9df28fd95e5bf5279c,69ca35b4ede0bca4dfb8763e,0,0.289281738,0,0.755877735,0.019607843,1,0,0
69cbcea0f28fd95e5bf527a7,69ca35b4ede0bca4dfb8763e,0,0.309415637,0,0.529885108,0.016393443,0,1,0
69cbcea3f28fd95e5bf527b1,69ca35b4ede0bca4dfb8763e,0,0.394219042,1,0.529885108,0.010752688,1,0,0
69cbcea6f28fd95e5bf527bb,69ca35b4ede0bca4dfb8763e,0,0.325055754,0,0.529885108,0.013888889,0,1,0
69cbceacf28fd95e5bf527cf,69ca35b4ede0bca4dfb8763e,0,0.274556108,0,0.438757029,0.016393443,0,1,0
69cbcf03f28fd95e5bf52903,69ca35b4ede0bca4dfb8763e,0,0.258018479,0,0.184303934,0.008196721,1,0,0
69cbce91f28fd95e5bf52775,69ca35c1ede0bca4dfb87643,0,0.345912692,0,0.184303934,0.024390244,1,0,0
69cbce91f28fd95e5bf52775,69ca35c1ede0bca4dfb87643,0,0.270656067,0,0.651442888,0.032258065,0,1,0
69cbce91f28fd95e5bf52775,69ca35c1ede0bca4dfb87643,0,0.292299695,0,0.651442888,0.010752688,1,0,0
69cbce94f28fd95e5bf5277f,69ca35c1ede0bca4dfb87643,0,0.262340278,0,0.66759516,0.013513514,0,0,1
69cbce9af28fd95e5bf52793,69ca35c1ede0bca4dfb87643,0,0.283509248,0,0.651442888,0.010869565,0,1,0
69cbce9af28fd95e5bf52793,69ca35c1ede0bca4dfb87643,0,0.280838741,0,0.66759516,0.02173913,1,0,0
69cbce9af28fd95e5bf52793,69ca35c1ede0bca4dfb87643,0,0.275312455,0,0.918473219,0.015873016,0,0,1
69cbce9df28fd95e5bf5279c,69ca35c1ede0bca4dfb87643,0,0.288133601,0,0.918473219,0.009345794,1,0,0
69cbcea3f28fd95e5bf527b1,69ca35c1ede0bca4dfb87643,0,0.32440419,1,0.335119721,0.010869565,1,0,0
69cbcea9f28fd95e5bf527c4,69ca35c1ede0bca4dfb87643,0,0.280726257,0,0.184303934,0.016393443,1,0,0
69cbceacf28fd95e5bf527cf,69ca35c1ede0bca4dfb87643,5,0.286496491,0,0.755877735,0.010869565,0,0,1
69cbceaef28fd95e5bf527da,69ca35c1ede0bca4dfb87643,5,0.259824815,0,0.529885108,0.007246377,0,0,1
69cbcf03f28fd95e5bf52903,69ca35c1ede0bca4dfb87643,5,0.394219042,1,0.529885108,0.010752688,1,0,0
69cbce91f28fd95e5bf52775,69ca35c3ede0bca4dfb87648,5,0.394219042,1,0.529885108,0.010752688,1,0,0
69cbce91f28fd95e5bf52775,69ca35c3ede0bca4dfb87648,2,0.32440419,1,0.335119721,0.010869565,1,0,0
69cbce91f28fd95e5bf52775,69ca35c3ede0bca4dfb87648,5,0.275312455,0,0.918473219,0.015873016,0,0,1
69cbce94f28fd95e5bf5277f,69ca35c3ede0bca4dfb87648,0,0.409495161,1,0.820070666,0.015873016,0,0,1
69cbce97f28fd95e5bf52789,69ca35c3ede0bca4dfb87648,0,0.419411346,1,0.747515143,0.009615385,0,0,1
69cbce9af28fd95e5bf52793,69ca35c3ede0bca4dfb87648,0,0.467474386,0,1,0.010869565,0,0,1
69cbce9df28fd95e5bf5279c,69ca35c3ede0bca4dfb87648,0,0.402641073,0,1,0.076923077,0,0,1
69cbcea0f28fd95e5bf527a7,69ca35c3ede0bca4dfb87648,0,0.461205665,0,1,0.012987013,1,0,0
69cbcea3f28fd95e5bf527b1,69ca35c3ede0bca4dfb87648,0,0.39990414,0,1,0.016393443,0,1,0
69cbcea6f28fd95e5bf527bb,69ca35c3ede0bca4dfb87648,0,0.367579881,0,0.474059871,0.007246377,0,0,1
69cbcea9f28fd95e5bf527c4,69ca35c3ede0bca4dfb87648,0,0.378157354,1,0.474059871,0.016393443,0,1,0
69cbceacf28fd95e5bf527cf,69ca35c3ede0bca4dfb87648,0,0.378656385,0,0.474059871,0.013888889,0,1,0
69cbceaef28fd95e5bf527da,69ca35c3ede0bca4dfb87648,0,0.376025506,1,0.474059871,0.010752688,1,0,0
69cbcf03f28fd95e5bf52903,69ca35c3ede0bca4dfb87648,0,0.334549523,0,1,0.019607843,1,0,0
69cbce94f28fd95e5bf5277f,69ca35c5ede0bca4dfb8764d,0,0.385817996,1,0.389188427,0.010869565,1,0,0
69cbce94f28fd95e5bf5277f,69ca35c5ede0bca4dfb8764d,0,0.363872911,0,0.651843402,0.010752688,1,0,0
69cbce97f28fd95e5bf52789,69ca35c5ede0bca4dfb8764d,0,0.34372815,0,0.651843402,0.032258065,0,1,0
69cbce9af28fd95e5bf52793,69ca35c5ede0bca4dfb8764d,0,0.380130634,0,0.747515143,0.013513514,0,0,1
69cbce9df28fd95e5bf5279c,69ca35c5ede0bca4dfb8764d,0,0.371005673,0,0.651843402,0.010869565,0,1,0
69cbcea9f28fd95e5bf527c4,69ca35c5ede0bca4dfb8764d,0,0.362216561,0,0.747515143,0.02173913,1,0,0
69cbceacf28fd95e5bf527cf,69ca35c5ede0bca4dfb8764d,0,0.343061547,0,0.820070666,0.009345794,1,0,0
69cbce94f28fd95e5bf5277f,69ca35c7ede0bca4dfb87652,0,0.341537242,0,0.391964512,0.016393443,0,1,0
69cbce97f28fd95e5bf52789,69ca35c7ede0bca4dfb87652,0,0.363959023,0,0.224854534,0.05,0,0,1
69cbce97f28fd95e5bf52789,69ca35c7ede0bca4dfb87652,5,0.409495161,1,0.820070666,0.015873016,0,0,1
69cbce9df28fd95e5bf5279c,69ca35c7ede0bca4dfb87652,2,0.409495161,1,0.820070666,0.015873016,0,0,1
69cbcea0f28fd95e5bf527a7,69ca35c7ede0bca4dfb87652,2,0.419411346,1,0.747515143,0.009615385,0,0,1
69cbcea0f28fd95e5bf527a7,69ca35c7ede0bca4dfb87652,5,0.419411346,1,0.747515143,0.009615385,0,0,1
69cbcea3f28fd95e5bf527b1,69ca35c7ede0bca4dfb87652,5,0.467474386,0,1,0.010869565,0,0,1
69cbcea9f28fd95e5bf527c4,69ca35c7ede0bca4dfb87652,2,0.461205665,0,1,0.012987013,1,0,0
69cbceacf28fd95e5bf527cf,69ca35c7ede0bca4dfb87652,2,0.378157354,1,0.474059871,0.016393443,0,1,0
69cbceacf28fd95e5bf527cf,69ca35c7ede0bca4dfb87652,0,0.429985816,0,1,0.010869565,0,1,0
69cbceaef28fd95e5bf527da,69ca35c7ede0bca4dfb87652,0,0.409830404,1,3.82259E-05,0.006993007,0,0,1
69cbcf03f28fd95e5bf52903,69ca35c7ede0bca4dfb87652,0,0.326954063,1,0.820070666,0.010869565,0,0,1
69cbce91f28fd95e5bf52775,69ca35caede0bca4dfb87657,0,0.271072727,0,0.5281465,0.007246377,0,0,1
69cbce91f28fd95e5bf52775,69ca35caede0bca4dfb87657,0,0.330176784,0,0.820070666,0.019607843,1,0,0
69cbce91f28fd95e5bf52775,69ca35caede0bca4dfb87657,0,0.344093411,1,0.5281465,0.013888889,0,1,0
69cbce94f28fd95e5bf5277f,69ca35caede0bca4dfb87657,0,0.281814394,0,0.358083414,0.017857143,1,0,0
69cbce94f28fd95e5bf5277f,69ca35caede0bca4dfb87657,0,0.325868043,0,0.5281465,0.010752688,1,0,0
69cbce94f28fd95e5bf5277f,69ca35caede0bca4dfb87657,0,0.276804391,1,0.5281465,0.02173913,1,0,0
69cbce94f28fd95e5bf5277f,69ca35caede0bca4dfb87657,0,0.276682186,0,0.180300394,0.014925373,0,1,0
69cbce97f28fd95e5bf52789,69ca35caede0bca4dfb87657,0,0.317597381,0,0.358083414,0.010869565,1,0,0
69cbce9af28fd95e5bf52793,69ca35caede0bca4dfb87657,0,0.289110465,0,0.436044865,0.016393443,0,1,0
69cbce9df28fd95e5bf5279c,69ca35caede0bca4dfb87657,0,0.309330915,0,0.180300394,0.016393443,1,0,0
69cbcea0f28fd95e5bf527a7,69ca35caede0bca4dfb87657,0,0.268104838,0,0.677899054,0.032258065,0,1,0
69cbcea3f28fd95e5bf527b1,69ca35caede0bca4dfb87657,0,0.293417127,0,0.677899054,0.010752688,1,0,0
69cbcea6f28fd95e5bf527bb,69ca35caede0bca4dfb87657,0,0.291838338,0,0.715206625,0.013513514,0,0,1
69cbcea9f28fd95e5bf527c4,69ca35caede0bca4dfb87657,0,0.292827145,0,0.677899054,0.010869565,0,1,0
69cbceacf28fd95e5bf527cf,69ca35caede0bca4dfb87657,0,0.314648094,0,0.715206625,0.02173913,1,0,0
69cbceaef28fd95e5bf527da,69ca35caede0bca4dfb87657,0,0.27914938,0,0.180300394,0.008196721,1,0,0
69cbcf03f28fd95e5bf52903,69ca35caede0bca4dfb87657,0,0.323709271,0,0.180300394,0.024390244,1,0,0
69cbce91f28fd95e5bf52775,69ca35d7ede0bca4dfb8765c,5,0.429985816,0,1,0.010869565,0,1,0
69cbce91f28fd95e5bf52775,69ca35d7ede0bca4dfb8765c,5,0.326954063,1,0.820070666,0.010869565,0,0,1
69cbce91f28fd95e5bf52775,69ca35d7ede0bca4dfb8765c,2,0.326954063,1,0.820070666,0.010869565,0,0,1
69cbce9af28fd95e5bf52793,69ca35d7ede0bca4dfb8765c,2,0.276804391,1,0.5281465,0.02173913,1,0,0
69cbce9df28fd95e5bf5279c,69ca35d7ede0bca4dfb8765c,5,0.276804391,1,0.5281465,0.02173913,1,0,0
69cbcea0f28fd95e5bf527a7,69ca35d7ede0bca4dfb8765c,0,0.417947303,1,0.66759516,0.02173913,1,0,0
69cbcea3f28fd95e5bf527b1,69ca35d7ede0bca4dfb8765c,0,0.408525969,0,0.918473219,0.010869565,0,1,0
69cbcea6f28fd95e5bf527bb,69ca35d7ede0bca4dfb8765c,0,0.416058579,0,1,0.016949153,0,1,0
69cbcea9f28fd95e5bf527c4,69ca35d7ede0bca4dfb8765c,0,0.306212603,0,0.755877735,0.012987013,1,0,0
69cbceacf28fd95e5bf527cf,69ca35d7ede0bca4dfb8765c,0,0.303922969,0,0.529885108,0.02173913,1,0,0
69cbceaef28fd95e5bf527da,69ca35d7ede0bca4dfb8765c,0,0.403451079,1,0.130463297,0.005434783,0,0,1
69cbce91f28fd95e5bf52775,69ca35d9ede0bca4dfb87661,0,0.294127586,0,0.529885108,0.007246377,0,0,1
69cbce91f28fd95e5bf52775,69ca35d9ede0bca4dfb87661,0,0.361412167,0,0.529885108,0.013888889,0,1,0
69cbce91f28fd95e5bf52775,69ca35d9ede0bca4dfb87661,0,0.309802884,0,0.755877735,0.019607843,1,0,0
69cbce97f28fd95e5bf52789,69ca35d9ede0bca4dfb87661,0,0.373168481,0,0.529885108,0.010752688,1,0,0
69cbcea0f28fd95e5bf527a7,69ca35d9ede0bca4dfb87661,0,0.343660001,0,0.529885108,0.016393443,0,1,0
69cbcea3f28fd95e5bf527b1,69ca35d9ede0bca4dfb87661,0,0.370564066,0,0.335119721,0.017857143,1,0,0
69cbcea3f28fd95e5bf527b1,69ca35d9ede0bca4dfb87661,0,0.32976794,0,0.157723219,0.024390244,0,0,1
69cbcea6f28fd95e5bf527bb,69ca35d9ede0bca4dfb87661,0,0.350123616,0,0.438757029,0.016393443,0,1,0
69cbcf03f28fd95e5bf52903,69ca35d9ede0bca4dfb87661,0,0.371567436,0,0.335119721,0.010869565,1,0,0
69cbce91f28fd95e5bf52775,69ca35dbede0bca4dfb87666,0,0.307771623,0,0.184303934,0.024390244,1,0,0
69cbce91f28fd95e5bf52775,69ca35dbede0bca4dfb87666,0,0.357115012,0,0.651442888,0.010752688,1,0,0
69cbce91f28fd95e5bf52775,69ca35dbede0bca4dfb87666,0,0.321650434,0,0.651442888,0.032258065,0,1,0
69cbce91f28fd95e5bf52775,69ca35dbede0bca4dfb87666,0,0.298583531,0,0.184303934,0.016393443,1,0,0
69cbce9df28fd95e5bf5279c,69ca35dbede0bca4dfb87666,0,0.299429148,0,0.184303934,0.008196721,1,0,0
69cbcea0f28fd95e5bf527a7,69ca35dbede0bca4dfb87666,5,0.417947303,1,0.66759516,0.02173913,1,0,0
69cbcf03f28fd95e5bf52903,69ca35dbede0bca4dfb87666,2,0.403451079,1,0.130463297,0.005434783,0,0,1
69cbce91f28fd95e5bf52775,69ca35deede0bca4dfb8766b,5,0.416058579,0,1,0.016949153,0,1,0
69cbce91f28fd95e5bf52775,69ca35deede0bca4dfb8766b,5,0.408525969,0,0.918473219,0.010869565,0,1,0
69cbce91f28fd95e5bf52775,69ca35deede0bca4dfb8766b,0,0.419495218,0,1,0.008196721,1,0,0
69cbce94f28fd95e5bf5277f,69ca35deede0bca4dfb8766b,0,0.416583206,1,0.014631679,0.024390244,1,0,0
69cbce97f28fd95e5bf52789,69ca35deede0bca4dfb8766b,0,0.434008761,0,0.020542092,0.010869565,0,1,0
69cbce9af28fd95e5bf52793,69ca35deede0bca4dfb8766b,0,0.426787211,0,0.014631679,0.004347826,0,1,0
69cbce9df28fd95e5bf5279c,69ca35deede0bca4dfb8766b,0,0.405332263,0,0.014631679,0.01754386,0,0,1
69cbcea0f28fd95e5bf527a7,69ca35deede0bca4dfb8766b,0,0.423102737,0,0.018110311,0.02173913,1,0,0
69cbcea3f28fd95e5bf527b1,69ca35deede0bca4dfb8766b,0,0.329327956,0,0.018431007,0.012987013,1,0,0
69cbcea6f28fd95e5bf527bb,69ca35deede0bca4dfb8766b,0,0.306347822,0,0.018431007,0.076923077,0,0,1
69cbcea9f28fd95e5bf527c4,69ca35deede0bca4dfb8766b,0,0.306421826,0,0.018431007,0.010869565,0,0,1
69cbceaef28fd95e5bf527da,69ca35deede0bca4dfb8766b,0,0.303780492,0,0.018431007,0.016393443,0,1,0
69cbce91f28fd95e5bf52775,69ca35e0ede0bca4dfb87670,0,0.337771359,0,0.026048821,0.013888889,0,1,0
69cbce91f28fd95e5bf52775,69ca35e0ede0bca4dfb87670,0,0.304070253,0,0.009320636,0.05,0,0,1
69cbce91f28fd95e5bf52775,69ca35e0ede0bca4dfb87670,0,0.356732114,1,0.026048821,0.016393443,0,1,0
69cbce94f28fd95e5bf5277f,69ca35e0ede0bca4dfb87670,0,0.342896954,1,0.008291385,0.024390244,0,0,1
69cbce97f28fd95e5bf52789,69ca35e0ede0bca4dfb87670,0,0.357439217,0,0.026048821,0.010752688,1,0,0
69cbce9af28fd95e5bf52793,69ca35e0ede0bca4dfb87670,0,0.313913192,0,0.018431007,0.019607843,1,0,0
69cbce9df28fd95e5bf5279c,69ca35e0ede0bca4dfb87670,0,0.315342769,0,0.011143864,0.017857143,1,0,0
69cbcea0f28fd95e5bf527a7,69ca35e0ede0bca4dfb87670,0,0.377853569,1,0.020542092,0.032258065,0,1,0
69cbcea3f28fd95e5bf527b1,69ca35e0ede0bca4dfb87670,0,0.320883479,0,0.027099366,0.016393443,0,1,0
69cbcea6f28fd95e5bf527bb,69ca35e0ede0bca4dfb87670,0,0.356265084,0,0.011143864,0.010869565,1,0,0
69cbcea9f28fd95e5bf527c4,69ca35e0ede0bca4dfb87670,5,0.416583206,1,0.014631679,0.024390244,1,0,0
69cbceacf28fd95e5bf527cf,69ca35e0ede0bca4dfb87670,2,0.356732114,1,0.026048821,0.016393443,0,1,0
69cbceaef28fd95e5bf527da,69ca35e0ede0bca4dfb87670,2,0.377853569,1,0.020542092,0.032258065,0,1,0
69cbcf03f28fd95e5bf52903,69ca35e0ede0bca4dfb87670,2,0.377853569,1,0.020542092,0.032258065,0,1,0
69cbce91f28fd95e5bf52775,69ca35edede0bca4dfb87675,2,0.377853569,1,0.020542092,0.032258065,0,1,0
69cbce91f28fd95e5bf52775,69ca35edede0bca4dfb87675,0,0.517057805,1,0.749108998,0.012987013,1,0,0
69cbce91f28fd95e5bf52775,69ca35edede0bca4dfb87675,0,0.403507668,1,0.604689919,0.010752688,1,0,0
69cbce9af28fd95e5bf52793,69ca35edede0bca4dfb87675,0,0.427452695,0,0.637052713,0.010869565,0,1,0
69cbcea3f28fd95e5bf527b1,69ca35edede0bca4dfb87675,0,0.405536387,0,0.4615891,0.010752688,1,0,0
69cbcea9f28fd95e5bf527c4,69ca35edede0bca4dfb87675,0,0.442807309,0,0.604689919,0.006493506,0,1,0
69cbceacf28fd95e5bf527cf,69ca35edede0bca4dfb87675,0,0.411809503,0,0.285223161,0.004081633,0,1,0
69cbceaef28fd95e5bf527da,69ca35edede0bca4dfb87675,0,0.417863733,0,2.48325E-05,0.013888889,0,1,0
69cbcf03f28fd95e5bf52903,69ca35edede0bca4dfb87675,0,0.42100425,0,0.749108998,0.010869565,0,0,1
69cbcea9f28fd95e5bf527c4,69ca35f2ede0bca4dfb8767a,0,0.400557341,0,0.150431214,0.007246377,1,0,0
69cbceacf28fd95e5bf527cf,69ca35f2ede0bca4dfb8767a,0,0.390622247,0,0.749108998,0.016393443,0,1,0
69cbceaef28fd95e5bf527da,69ca35f2ede0bca4dfb8767a,0,0.362175209,0,0.749108998,0.076923077,0,0,1
69cbce91f28fd95e5bf52775,69ca35f8ede0bca4dfb8767f,0,0.368234196,0,0.282928131,0.05,0,0,1
69cbce91f28fd95e5bf52775,69ca35f8ede0bca4dfb8767f,0,0.393873363,0,0.4615891,0.016393443,0,1,0
69cbce91f28fd95e5bf52775,69ca35f8ede0bca4dfb8767f,0,0.370996806,0,0.389472317,0.016393443,0,1,0
69cbce94f28fd95e5bf5277f,69ca35f8ede0bca4dfb8767f,0,0.391934393,0,0.4615891,0.013888889,0,1,0
69cbce9af28fd95e5bf52793,69ca35f8ede0bca4dfb8767f,0,0.390176491,0,0.499973962,0.017857143,1,0,0
69cbce9df28fd95e5bf5279c,69ca35f8ede0bca4dfb8767f,0,0.367720859,0,0.4615891,0.02173913,1,0,0
69cbcea6f28fd95e5bf527bb,69ca35f8ede0bca4dfb8767f,0,0.407105252,1,0.749108998,0.019607843,1,0,0
69cbcea9f28fd95e5bf527c4,69ca35f8ede0bca4dfb8767f,0,0.391936819,0,0.499973962,0.010869565,1,0,0
69cbcea9f28fd95e5bf527c4,69ca35f8ede0bca4dfb8767f,0,0.360505618,0,0.159073559,0.014925373,0,1,0
69cbcea9f28fd95e5bf527c4,69ca35f8ede0bca4dfb8767f,2,0.42100425,0,0.749108998,0.010869565,0,0,1
69cbceacf28fd95e5bf527cf,69ca35f8ede0bca4dfb8767f,5,0.42100425,0,0.749108998,0.010869565,0,0,1
69cbceacf28fd95e5bf527cf,69ca35f8ede0bca4dfb8767f,5,0.362175209,0,0.749108998,0.076923077,0,0,1
69cbceaef28fd95e5bf527da,69ca35f8ede0bca4dfb8767f,2,0.368234196,0,0.282928131,0.05,0,0,1
69cbcf03f28fd95e5bf52903,69ca35f8ede0bca4dfb8767f,2,0.517057805,1,0.749108998,0.012987013,1,0,0
69cbce91f28fd95e5bf52775,69ca35faede0bca4dfb87684,5,0.517057805,1,0.749108998,0.012987013,1,0,0
69cbce91f28fd95e5bf52775,69ca35faede0bca4dfb87684,0,0.410029721,1,1,0.016129032,0,1,0
69cbce91f28fd95e5bf52775,69ca35faede0bca4dfb87684,0,0.360763374,0,0.009320636,0.05,0,0,1
69cbce94f28fd95e5bf5277f,69ca35faede0bca4dfb87684,0,0.44356985,0,1,0.004166667,0,0,1
69cbce9af28fd95e5bf52793,69ca35faede0bca4dfb87684,0,0.336423052,0,0.035564771,0.008196721,1,0,0
69cbce9df28fd95e5bf5279c,69ca35faede0bca4dfb87684,0,0.391635865,0,0.011143864,0.010869565,1,0,0
69cbcea6f28fd95e5bf527bb,69ca35faede0bca4dfb87684,0,0.381904958,0,0.018431007,0.010869565,0,0,1
69cbcea9f28fd95e5bf527c4,69ca35faede0bca4dfb87684,0,0.365394853,0,0.026048821,0.013888889,0,1,0
69cbcea9f28fd95e5bf527c4,69ca35faede0bca4dfb87684,0,0.406334149,0,0.018110311,0.009615385,0,0,1
69cbceacf28fd95e5bf527cf,69ca35faede0bca4dfb87684,0,0.434831869,1,0.022438103,0.015873016,0,0,1
69cbceacf28fd95e5bf527cf,69ca35faede0bca4dfb87684,0,0.346317619,0,0.018431007,0.019607843,1,0,0
69cbceacf28fd95e5bf527cf,69ca35faede0bca4dfb87684,0,0.418070704,0,0.00169556,0.006993007,0,0,1
69cbceaef28fd95e5bf527da,69ca35faede0bca4dfb87684,0,0.331435681,0,0.018431007,0.016393443,0,1,0
69cbce91f28fd95e5bf52775,69ca35fdede0bca4dfb87689,0,0.391137082,0,0.026048821,0.010752688,1,0,0
69cbce91f28fd95e5bf52775,69ca35fdede0bca4dfb87689,0,0.324709364,0,0.018431007,0.012987013,1,0,0
69cbce91f28fd95e5bf52775,69ca35fdede0bca4dfb87689,0,0.327333941,0,0.018431007,0.076923077,0,0,1
69cbce94f28fd95e5bf5277f,69ca35fdede0bca4dfb87689,0,0.458187825,0,1,0.008196721,1,0,0
69cbce9af28fd95e5bf52793,69ca35fdede0bca4dfb87689,0,0.327169199,0,0.027099366,0.016393443,0,1,0
69cbce9df28fd95e5bf5279c,69ca35fdede0bca4dfb87689,0,0.340786042,0,0.011143864,0.017857143,1,0,0
69cbcea9f28fd95e5bf527c4,69ca35fdede0bca4dfb87689,0,0.401997686,1,0.026774214,0.004081633,0,1,0
69cbcea9f28fd95e5bf527c4,69ca35fdede0bca4dfb87689,0,0.342897025,0,0.035564771,0.016393443,1,0,0
69cbcea9f28fd95e5bf527c4,69ca35fdede0bca4dfb87689,5,0.434831869,1,0.022438103,0.015873016,0,0,1
69cbceacf28fd95e5bf527cf,69ca35fdede0bca4dfb87689,5,0.44356985,0,1,0.004166667,0,0,1
